Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"I do n't know if our guardianship is legal or not , because I never heard anything after I sent in the paperwork. ''","I/I/PRP do/do/VBP n't/not/RB know/know/VB if/if/IN our/we/PRP$ guardianship/guardianship/NN is/be/VBZ legal/legal/JJ or/or/CC not/not/RB ,/,/, because/because/IN I/I/PRP never/never/RB heard/hear/VBD anything/anything/NN after/after/IN I/I/PRP sent/send/VBD in/in/IN the/the/DT paperwork/paperwork/NN ././. ''/''/'' ","ROOT (ROOT-0, know-4) nsubj (know-4, I-1) aux (know-4, do-2) neg (know-4, n't-3) mark (legal-9, if-5) nmod:poss (guardianship-7, our-6) nsubj (legal-9, guardianship-7) cop (legal-9, is-8) advcl:if (know-4, legal-9) cc (legal-9, or-10) advcl:if (know-4, not-11) conj:or (legal-9, not-11) punct (legal-9, ,-12) mark (heard-16, because-13) nsubj (heard-16, I-14) neg (heard-16, never-15) advcl:because (legal-9, heard-16) dobj (heard-16, anything-17) mark (sent-20, after-18) nsubj (sent-20, I-19) advcl:after (heard-16, sent-20) case (paperwork-23, in-21) det (paperwork-23, the-22) nmod:in (sent-20, paperwork-23) punct (know-4, .-24) punct (know-4, ''-25) ",paperwork,23,"case (paperwork-23, in-21) det (paperwork-23, the-22) nmod:in (sent-20, paperwork-23) ",after I sent in the paperwork. '',NN,[],,,,,[],[],[],,"[('in', 'sent', 20)]",['in'],[],['sent'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Although they go through the paperwork to be recognized as refugees , by the time Colombia decides their cases , they are long gone .","Although/although/IN they/they/PRP go/go/VBP through/through/IN the/the/DT paperwork/paperwork/NN to/to/TO be/be/VB recognized/recognize/VBN as/as/IN refugees/refugee/NNS ,/,/, by/by/IN the/the/DT time/time/NN Colombia/Colombia/NNP decides/decide/VBZ their/they/PRP$ cases/case/NNS ,/,/, they/they/PRP are/be/VBP long/long/JJ gone/go/VBN ././. ","ROOT (ROOT-0, gone-24) mark (go-3, Although-1) nsubj (go-3, they-2) advcl:although (gone-24, go-3) case (paperwork-6, through-4) det (paperwork-6, the-5) nmod:through (go-3, paperwork-6) mark (recognized-9, to-7) auxpass (recognized-9, be-8) acl:to (paperwork-6, recognized-9) case (refugees-11, as-10) nmod:as (recognized-9, refugees-11) punct (recognized-9, ,-12) case (time-15, by-13) det (time-15, the-14) nmod:agent (recognized-9, time-15) nsubj (decides-17, Colombia-16) acl:relcl (time-15, decides-17) nmod:poss (cases-19, their-18) dobj (decides-17, cases-19) punct (gone-24, ,-20) nsubjpass (gone-24, they-21) auxpass (gone-24, are-22) advmod (gone-24, long-23) punct (gone-24, .-25) ",paperwork,6,"case (paperwork-6, through-4) det (paperwork-6, the-5) nmod:through (go-3, paperwork-6) acl:to (paperwork-6, recognized-9) ",Although they go through the paperwork to be recognized as refugees,NN,[],,,,,[],[],[],,"[('through', 'go', 3)]",['through'],[],['go'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['through'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2010.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"As of Wednesday night , the terms had been agreed upon by the Redskins , Vikings and McNabb , according to another person close to the situation , who also spoke on the condition of anonymity because Minnesota was in the process of finalizing the paperwork on the deal .","As/as/IN of/of/IN Wednesday/Wednesday/NNP night/night/NN ,/,/, the/the/DT terms/term/NNS had/have/VBD been/be/VBN agreed/agree/VBN upon/upon/IN by/by/IN the/the/DT Redskins/Redskins/NNPS ,/,/, Vikings/Vikings/NNPS and/and/CC McNabb/McNabb/NNP ,/,/, according/accord/VBG to/to/TO another/another/DT person/person/NN close/close/RB to/to/TO the/the/DT situation/situation/NN ,/,/, who/who/WP also/also/RB spoke/speak/VBD on/on/IN the/the/DT condition/condition/NN of/of/IN anonymity/anonymity/NN because/because/IN Minnesota/Minnesota/NNP was/be/VBD in/in/IN the/the/DT process/process/NN of/of/IN finalizing/finalize/VBG the/the/DT paperwork/paperwork/NN on/on/IN the/the/DT deal/deal/NN ././. ","ROOT (ROOT-0, agreed-10) case (Wednesday-3, As-1) mwe (As-1, of-2) nmod:as_of (agreed-10, Wednesday-3) nmod:tmod (agreed-10, night-4) punct (agreed-10, ,-5) det (terms-7, the-6) nsubjpass (agreed-10, terms-7) aux (agreed-10, had-8) auxpass (agreed-10, been-9) case (Redskins-14, upon-11) case (Redskins-14, by-12) det (Redskins-14, the-13) nmod:agent (agreed-10, Redskins-14) punct (Redskins-14, ,-15) nmod:agent (agreed-10, Vikings-16) conj:and (Redskins-14, Vikings-16) cc (Redskins-14, and-17) nmod:agent (agreed-10, McNabb-18) conj:and (Redskins-14, McNabb-18) punct (agreed-10, ,-19) case (person-23, according-20) mwe (according-20, to-21) det (person-23, another-22) nmod:according_to (agreed-10, person-23) case (situation-27, close-24) mwe (close-24, to-25) det (situation-27, the-26) nmod:close_to (person-23, situation-27) nsubj (spoke-31, situation-27) punct (situation-27, ,-28) ref (situation-27, who-29) advmod (spoke-31, also-30) acl:relcl (situation-27, spoke-31) case (condition-34, on-32) det (condition-34, the-33) nmod:on (spoke-31, condition-34) case (anonymity-36, of-35) nmod:of (condition-34, anonymity-36) mark (process-42, because-37) nsubj (process-42, Minnesota-38) cop (process-42, was-39) case (process-42, in-40) det (process-42, the-41) advcl:because (spoke-31, process-42) mark (finalizing-44, of-43) acl:of (process-42, finalizing-44) det (paperwork-46, the-45) dobj (finalizing-44, paperwork-46) case (deal-49, on-47) det (deal-49, the-48) nmod:on (finalizing-44, deal-49) punct (agreed-10, .-50) ",paperwork,46,"det (paperwork-46, the-45) dobj (finalizing-44, paperwork-46) ",the process of finalizing the paperwork on the deal .,NN,[],finalizing-44,finalize,VBG,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],of,singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2011.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
# Sloppy paperwork and a lack of oversight by the city department responsible for roads have been blamed for a proliferation of metal plates on Atlanta streets and costly legal claims the city has paid for damage to cars .,#/#/# Sloppy/sloppy/JJ paperwork/paperwork/NN and/and/CC a/a/DT lack/lack/NN of/of/IN oversight/oversight/NN by/by/IN the/the/DT city/city/NN department/department/NN responsible/responsible/JJ for/for/IN roads/road/NNS have/have/VBP been/be/VBN blamed/blame/VBN for/for/IN a/a/DT proliferation/proliferation/NN of/of/IN metal/metal/NN plates/plate/NNS on/on/IN Atlanta/Atlanta/NNP streets/street/NNS and/and/CC costly/costly/JJ legal/legal/JJ claims/claim/NNS the/the/DT city/city/NN has/have/VBZ paid/pay/VBN for/for/IN damage/damage/NN to/to/TO cars/car/NNS ././. ,"ROOT (ROOT-0, blamed-18) compound (Sloppy-2, #-1) amod (paperwork-3, Sloppy-2) nsubjpass (blamed-18, paperwork-3) cc (paperwork-3, and-4) det (lack-6, a-5) conj:and (paperwork-3, lack-6) nsubjpass (blamed-18, lack-6) case (oversight-8, of-7) nmod:of (lack-6, oversight-8) case (department-12, by-9) det (department-12, the-10) compound (department-12, city-11) nmod:by (oversight-8, department-12) amod (department-12, responsible-13) case (roads-15, for-14) nmod:for (responsible-13, roads-15) aux (blamed-18, have-16) auxpass (blamed-18, been-17) case (proliferation-21, for-19) det (proliferation-21, a-20) nmod:for (blamed-18, proliferation-21) case (plates-24, of-22) compound (plates-24, metal-23) nmod:of (proliferation-21, plates-24) case (streets-27, on-25) compound (streets-27, Atlanta-26) nmod:on (plates-24, streets-27) cc (proliferation-21, and-28) amod (claims-31, costly-29) amod (claims-31, legal-30) nmod:for (blamed-18, claims-31) conj:and (proliferation-21, claims-31) det (city-33, the-32) nsubj (paid-35, city-33) aux (paid-35, has-34) acl:relcl (claims-31, paid-35) case (damage-37, for-36) nmod:for (paid-35, damage-37) case (cars-39, to-38) nmod:to (paid-35, cars-39) punct (blamed-18, .-40) ",paperwork,3,"amod (paperwork-3, Sloppy-2) nsubjpass (blamed-18, paperwork-3) cc (paperwork-3, and-4) conj:and (paperwork-3, lack-6) ",# Sloppy paperwork and a lack of oversight,NN,[],blamed-18,blame,VBN,passive,[],[],['have'],,[],[],[],[],[],[],"[('and', 'lack', 6)]",['and'],[lack-6],[],[],['Sloppy'],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2011.txt_4.csv,0,0,0,0,unknown,,,,
"Santorum can not win at least 10 of the state 's 54 delegates available Tuesday because his campaign did n't file the necessary paperwork # Still , Santorum campaigned hard across the state Sunday and Monday in light of the stakes in Illinois , one of the last premier battlegrounds before the Republican race enters an extended lull after Saturday 's contest in Louisiana .","Santorum/Santorum/NNP can/can/MD not/not/RB win/win/VB at/at/IN least/least/JJS 10/10/CD of/of/IN the/the/DT state/state/NN 's/'s/POS 54/54/CD delegates/delegate/NNS available/available/JJ Tuesday/Tuesday/NNP because/because/IN his/he/PRP$ campaign/campaign/NN did/do/VBD n't/not/RB file/file/VB the/the/DT necessary/necessary/JJ paperwork/paperwork/NN #/#/# Still/still/RB ,/,/, Santorum/Santorum/NNP campaigned/campaign/VBD hard/hard/JJ across/across/IN the/the/DT state/state/NN Sunday/Sunday/NNP and/and/CC Monday/Monday/NNP in/in/IN light/light/NN of/of/IN the/the/DT stakes/stake/NNS in/in/IN Illinois/Illinois/NNP ,/,/, one/one/CD of/of/IN the/the/DT last/last/JJ premier/premier/JJ battlegrounds/battleground/NNS before/before/IN the/the/DT Republican/republican/JJ race/race/NN enters/enter/VBZ an/a/DT extended/extended/JJ lull/lull/NN after/after/IN Saturday/Saturday/NNP 's/'s/POS contest/contest/NN in/in/IN Louisiana/Louisiana/NNP ././. ","ROOT (ROOT-0, win-4) nsubj (win-4, Santorum-1) aux (win-4, can-2) neg (win-4, not-3) case (least-6, at-5) nmod:npmod (10-7, least-6) dobj (win-4, 10-7) case (delegates-13, of-8) det (state-10, the-9) nmod:poss (delegates-13, state-10) case (state-10, 's-11) nummod (delegates-13, 54-12) nmod:of (10-7, delegates-13) amod (Tuesday-15, available-14) nmod:tmod (win-4, Tuesday-15) mark (file-21, because-16) nmod:poss (campaign-18, his-17) nsubj (file-21, campaign-18) aux (file-21, did-19) neg (file-21, n't-20) advcl:because (win-4, file-21) det (paperwork-24, the-22) amod (paperwork-24, necessary-23) dobj (file-21, paperwork-24) dep (paperwork-24, #-25) advmod (file-21, Still-26) punct (campaigned-29, ,-27) nsubj (campaigned-29, Santorum-28) parataxis (file-21, campaigned-29) xcomp (campaigned-29, hard-30) case (state-33, across-31) det (state-33, the-32) nmod:across (hard-30, state-33) nmod:tmod (campaigned-29, Sunday-34) cc (Sunday-34, and-35) nmod:tmod (campaigned-29, Monday-36) conj:and (Sunday-34, Monday-36) case (light-38, in-37) nmod:in (campaigned-29, light-38) case (stakes-41, of-39) det (stakes-41, the-40) nmod:of (light-38, stakes-41) case (Illinois-43, in-42) nmod:in (stakes-41, Illinois-43) punct (campaigned-29, ,-44) det:qmod (battlegrounds-50, one-45) mwe (one-45, of-46) det (battlegrounds-50, the-47) amod (battlegrounds-50, last-48) amod (battlegrounds-50, premier-49) dobj (file-21, battlegrounds-50) mark (enters-55, before-51) det (race-54, the-52) amod (race-54, Republican-53) nsubj (enters-55, race-54) advcl:before (file-21, enters-55) det (lull-58, an-56) amod (lull-58, extended-57) dobj (enters-55, lull-58) case (contest-62, after-59) nmod:poss (contest-62, Saturday-60) case (Saturday-60, 's-61) nmod:after (enters-55, contest-62) case (Louisiana-64, in-63) nmod:in (contest-62, Louisiana-64) punct (win-4, .-65) ",paperwork,24,"det (paperwork-24, the-22) amod (paperwork-24, necessary-23) dobj (file-21, paperwork-24) dep (paperwork-24, #-25) ","did n't file the necessary paperwork # Still , Santorum campaigned",NN,[],file-21,file,VB,object,['Still'],"[""n't""]",['did'],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],['necessary'],[0.02625],[0.0375],[0.025],[0.0175],[0.7675],[0.0175],[0.015],[0.0125],[0.025],[0.0],[0.015666666666666666],[0.025583333333333336],[0.015],[],[],[],[],[],[],[],[],[],because,singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"# The measure also removes SEC regulations preventing small businesses from using advertisements to solicit investors , raises from 500 to 2,000 the shareholders a company or community bank can have before it must register with the SEC and allows smaller companies to sell up to $50 million in shares , up from the current $5 million , without filing some SEC paperwork.","#/#/# The/the/DT measure/measure/NN also/also/RB removes/remove/VBZ SEC/SEC/NNP regulations/regulation/NNS preventing/prevent/VBG small/small/JJ businesses/business/NNS from/from/IN using/use/VBG advertisements/advertisement/NNS to/to/TO solicit/solicit/VB investors/investor/NNS ,/,/, raises/raise/VBZ from/from/IN 500/500/CD to/to/TO 2,000/2,000/CD the/the/DT shareholders/shareholder/NNS a/a/DT company/company/NN or/or/CC community/community/NN bank/bank/NN can/can/MD have/have/VB before/before/IN it/it/PRP must/must/MD register/register/VB with/with/IN the/the/DT SEC/SEC/NNP and/and/CC allows/allow/VBZ smaller/smaller/JJR companies/company/NNS to/to/TO sell/sell/VB up/up/RP to/to/TO $/$/$ 50/50/CD million/million/CD in/in/IN shares/share/NNS ,/,/, up/up/RB from/from/IN the/the/DT current/current/JJ $/$/$ 5/5/CD million/million/CD ,/,/, without/without/IN filing/file/VBG some/some/DT SEC/SEC/NNP paperwork/paperwork/NN ././. ","ROOT (ROOT-0, removes-5) dep (removes-5, #-1) det (measure-3, The-2) nsubj (removes-5, measure-3) nsubj (raises-18, measure-3) nsubj (allows-40, measure-3) advmod (removes-5, also-4) compound (regulations-7, SEC-6) nsubj (preventing-8, regulations-7) dep (removes-5, preventing-8) amod (businesses-10, small-9) dobj (preventing-8, businesses-10) mark (using-12, from-11) advcl:from (preventing-8, using-12) dobj (using-12, advertisements-13) mark (solicit-15, to-14) advcl:to (using-12, solicit-15) dobj (solicit-15, investors-16) punct (removes-5, ,-17) conj:and (removes-5, raises-18) case (2,000-22, from-19) compound (2,000-22, 500-20) dep (2,000-22, to-21) nmod:from (raises-18, 2,000-22) det (shareholders-24, the-23) dobj (raises-18, shareholders-24) det (bank-29, a-25) compound (bank-29, company-26) cc (company-26, or-27) conj:or (company-26, community-28) compound (bank-29, community-28) nsubj (have-31, bank-29) aux (have-31, can-30) acl:relcl (shareholders-24, have-31) mark (register-35, before-32) nsubj (register-35, it-33) aux (register-35, must-34) advcl:before (have-31, register-35) case (SEC-38, with-36) det (SEC-38, the-37) nmod:with (register-35, SEC-38) cc (removes-5, and-39) conj:and (removes-5, allows-40) amod (companies-42, smaller-41) dobj (allows-40, companies-42) mark (sell-44, to-43) acl:to (companies-42, sell-44) compound:prt (sell-44, up-45) case ($-47, to-46) nmod:to (sell-44, $-47) compound (million-49, 50-48) nummod ($-47, million-49) case (shares-51, in-50) nmod:in (sell-44, shares-51) punct (shares-51, ,-52) advmod (shares-51, up-53) case ($-57, from-54) det ($-57, the-55) amod ($-57, current-56) nmod:from (up-53, $-57) compound (million-59, 5-58) nummod ($-57, million-59) punct (removes-5, ,-60) mark (filing-62, without-61) advcl:without (removes-5, filing-62) det (paperwork-65, some-63) compound (paperwork-65, SEC-64) dobj (filing-62, paperwork-65) punct (removes-5, .-66) ",paperwork,65,"det (paperwork-65, some-63) compound (paperwork-65, SEC-64) dobj (filing-62, paperwork-65) ",filing some SEC paperwork.,NN,[],filing-62,file,VBG,object,[],[],[],,[],[],[],[],['some'],['indefinite article'],[],[],[],[],['SEC'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],without,singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_1.csv,0,0,0,0,unknown,some,non-Denumerator,non quantificational,
Only on Wednesday did Chinese authorities help him complete the paperwork needed for his passport .,Only/only/RB on/on/IN Wednesday/Wednesday/NNP did/do/VBD Chinese/chinese/JJ authorities/authority/NNS help/help/VBP him/he/PRP complete/complete/VB the/the/DT paperwork/paperwork/NN needed/need/VBN for/for/IN his/he/PRP$ passport/passport/NN ././. ,"ROOT (ROOT-0, help-7) advmod (help-7, Only-1) case (Wednesday-3, on-2) nmod:on (Only-1, Wednesday-3) aux (help-7, did-4) amod (authorities-6, Chinese-5) nsubj (help-7, authorities-6) nsubj (complete-9, him-8) ccomp (help-7, complete-9) det (paperwork-11, the-10) dobj (complete-9, paperwork-11) acl (paperwork-11, needed-12) case (passport-15, for-13) nmod:poss (passport-15, his-14) nmod:for (needed-12, passport-15) punct (help-7, .-16) ",paperwork,11,"det (paperwork-11, the-10) dobj (complete-9, paperwork-11) acl (paperwork-11, needed-12) ",authorities help him complete the paperwork needed for his passport .,NN,[],complete-9,complete,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
Only on Wednesday did Chinese authorities help him complete the paperwork needed for his passport .,Only/only/RB on/on/IN Wednesday/Wednesday/NNP did/do/VBD Chinese/chinese/JJ authorities/authority/NNS help/help/VBP him/he/PRP complete/complete/VB the/the/DT paperwork/paperwork/NN needed/need/VBN for/for/IN his/he/PRP$ passport/passport/NN ././. ,"ROOT (ROOT-0, help-7) advmod (help-7, Only-1) case (Wednesday-3, on-2) nmod:on (Only-1, Wednesday-3) aux (help-7, did-4) amod (authorities-6, Chinese-5) nsubj (help-7, authorities-6) nsubj (complete-9, him-8) ccomp (help-7, complete-9) det (paperwork-11, the-10) dobj (complete-9, paperwork-11) acl (paperwork-11, needed-12) case (passport-15, for-13) nmod:poss (passport-15, his-14) nmod:for (needed-12, passport-15) punct (help-7, .-16) ",paperwork,11,"det (paperwork-11, the-10) dobj (complete-9, paperwork-11) acl (paperwork-11, needed-12) ",authorities help him complete the paperwork needed for his passport .,NN,[],complete-9,complete,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"# Lynn 's younger brother , Herman Webb , declined to disclose Lynn 's age , although he said there might have been a '' mix-up '' with Lynn 's paperwork after she moved to Nashville to launch her country career .","#/#/# Lynn/Lynn/NNP 's/'s/POS younger/younger/JJR brother/brother/NN ,/,/, Herman/Herman/NNP Webb/Webb/NNP ,/,/, declined/decline/VBD to/to/TO disclose/disclose/VB Lynn/Lynn/NNP 's/'s/POS age/age/NN ,/,/, although/although/IN he/he/PRP said/say/VBD there/there/EX might/might/MD have/have/VB been/be/VBN a/a/DT ''/''/'' mix-up/mix-up/NN ''/''/'' with/with/IN Lynn/Lynn/NNP 's/'s/POS paperwork/paperwork/NN after/after/IN she/she/PRP moved/move/VBD to/to/TO Nashville/Nashville/NNP to/to/TO launch/launch/VB her/she/PRP$ country/country/NN career/career/NN ././. ","ROOT (ROOT-0, declined-10) dep (Lynn-2, #-1) nmod:poss (brother-5, Lynn-2) case (Lynn-2, 's-3) amod (brother-5, younger-4) nsubj (declined-10, brother-5) nsubj:xsubj (disclose-12, brother-5) punct (brother-5, ,-6) compound (Webb-8, Herman-7) appos (brother-5, Webb-8) punct (brother-5, ,-9) mark (disclose-12, to-11) xcomp (declined-10, disclose-12) nmod:poss (age-15, Lynn-13) case (Lynn-13, 's-14) dobj (disclose-12, age-15) punct (age-15, ,-16) mark (said-19, although-17) nsubj (said-19, he-18) dep (age-15, said-19) expl (a-24, there-20) aux (a-24, might-21) aux (a-24, have-22) cop (a-24, been-23) ccomp (said-19, a-24) punct (disclose-12, ''-25) dobj (disclose-12, mix-up-26) punct (disclose-12, ''-27) case (paperwork-31, with-28) nmod:poss (paperwork-31, Lynn-29) case (Lynn-29, 's-30) nmod:with (disclose-12, paperwork-31) mark (moved-34, after-32) nsubj (moved-34, she-33) nsubj:xsubj (launch-38, she-33) advcl:after (declined-10, moved-34) case (Nashville-36, to-35) nmod:to (moved-34, Nashville-36) mark (launch-38, to-37) xcomp (moved-34, launch-38) nmod:poss (career-41, her-39) compound (career-41, country-40) dobj (launch-38, career-41) punct (declined-10, .-42) ",paperwork,31,"case (paperwork-31, with-28) nmod:poss (paperwork-31, Lynn-29) nmod:with (disclose-12, paperwork-31) ",mix-up '' with Lynn 's paperwork after she moved to Nashville,NN,[],,,,,[],[],[],,"[('with', 'disclose', 12)]",['with'],[],['disclose'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['Lynn'],[],[],['with'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_1.csv,0,0,0,0,unknown,,,,
I think they got some of her paperwork messed up . '',I/I/PRP think/think/VBP they/they/PRP got/get/VBD some/some/DT of/of/IN her/she/PRP$ paperwork/paperwork/NN messed/mess/VBD up/up/RP ././. ''/''/'' ,"ROOT (ROOT-0, think-2) nsubj (think-2, I-1) nsubj (got-4, they-3) ccomp (think-2, got-4) nsubj (messed-9, some-5) case (paperwork-8, of-6) nmod:poss (paperwork-8, her-7) nmod:of (some-5, paperwork-8) ccomp (got-4, messed-9) compound:prt (messed-9, up-10) punct (think-2, .-11) punct (think-2, ''-12) ",paperwork,8,"case (paperwork-8, of-6) nmod:poss (paperwork-8, her-7) nmod:of (some-5, paperwork-8) ",they got some of her paperwork messed up . '',NN,[],,,,,[],[],[],,"[('of', 'some', 5)]",['of'],[],['some'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['her'],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_1.csv,0,0,0,0,unknown,,,,
Only on Wednesday did Chinese authorities help him complete the paperwork needed for his passport .,Only/only/RB on/on/IN Wednesday/Wednesday/NNP did/do/VBD Chinese/chinese/JJ authorities/authority/NNS help/help/VBP him/he/PRP complete/complete/VB the/the/DT paperwork/paperwork/NN needed/need/VBN for/for/IN his/he/PRP$ passport/passport/NN ././. ,"ROOT (ROOT-0, help-7) advmod (help-7, Only-1) case (Wednesday-3, on-2) nmod:on (Only-1, Wednesday-3) aux (help-7, did-4) amod (authorities-6, Chinese-5) nsubj (help-7, authorities-6) nsubj (complete-9, him-8) ccomp (help-7, complete-9) det (paperwork-11, the-10) dobj (complete-9, paperwork-11) acl (paperwork-11, needed-12) case (passport-15, for-13) nmod:poss (passport-15, his-14) nmod:for (needed-12, passport-15) punct (help-7, .-16) ",paperwork,11,"det (paperwork-11, the-10) dobj (complete-9, paperwork-11) acl (paperwork-11, needed-12) ",authorities help him complete the paperwork needed for his passport .,NN,[],complete-9,complete,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"The paperwork is so extensive , he says , that Connor could identify the wood used for any of its courts and track it to the specific forest area where it was cut .","The/the/DT paperwork/paperwork/NN is/be/VBZ so/so/RB extensive/extensive/JJ ,/,/, he/he/PRP says/say/VBZ ,/,/, that/that/IN Connor/Connor/NNP could/could/MD identify/identify/VB the/the/DT wood/wood/NN used/use/VBN for/for/IN any/any/DT of/of/IN its/its/PRP$ courts/court/NNS and/and/CC track/track/VBP it/it/PRP to/to/TO the/the/DT specific/specific/JJ forest/forest/NN area/area/NN where/where/WRB it/it/PRP was/be/VBD cut/cut/VBN ././. ","ROOT (ROOT-0, extensive-5) det (paperwork-2, The-1) nsubj (extensive-5, paperwork-2) cop (extensive-5, is-3) advmod (extensive-5, so-4) punct (says-8, ,-6) nsubj (says-8, he-7) dep (extensive-5, says-8) punct (says-8, ,-9) mark (identify-13, that-10) nsubj (identify-13, Connor-11) nsubj (track-23, Connor-11) aux (identify-13, could-12) ccomp (extensive-5, identify-13) det (wood-15, the-14) dobj (identify-13, wood-15) acl (wood-15, used-16) case (any-18, for-17) nmod:for (used-16, any-18) case (courts-21, of-19) nmod:poss (courts-21, its-20) nmod:of (any-18, courts-21) cc (identify-13, and-22) ccomp (extensive-5, track-23) conj:and (identify-13, track-23) dobj (track-23, it-24) case (area-29, to-25) det (area-29, the-26) amod (area-29, specific-27) compound (area-29, forest-28) nmod:to (track-23, area-29) advmod (cut-33, where-30) nsubjpass (cut-33, it-31) auxpass (cut-33, was-32) advcl (extensive-5, cut-33) punct (extensive-5, .-34) ",paperwork,2,"det (paperwork-2, The-1) nsubj (extensive-5, paperwork-2) ","The paperwork is so extensive , he",NN,[],is-3,,VBZ,CopSubject,[],[],[],JJ,[],[],[],[],['The'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,singular,"[4, True, False, 1, 0.25, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
