Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"Pasteur became so obsessed with microbes that even when dining out , he wiped his china and cutlery with his napkin .","Pasteur/Pasteur/NNP became/become/VBD so/so/RB obsessed/obsess/VBN with/with/IN microbes/microbe/NNS that/that/WDT even/even/RB when/when/WRB dining/dine/VBG out/out/RP ,/,/, he/he/PRP wiped/wipe/VBD his/he/PRP$ china/china/NN and/and/CC cutlery/cutlery/NN with/with/IN his/he/PRP$ napkin/napkin/NN ././. ","ROOT (ROOT-0, became-2) nsubj (became-2, Pasteur-1) advmod (obsessed-4, so-3) xcomp (became-2, obsessed-4) case (microbes-6, with-5) nmod:with (obsessed-4, microbes-6) dobj (wiped-14, microbes-6) ref (microbes-6, that-7) advmod (when-9, even-8) advmod (dining-10, when-9) advcl (wiped-14, dining-10) compound:prt (dining-10, out-11) punct (wiped-14, ,-12) nsubj (wiped-14, he-13) acl:relcl (microbes-6, wiped-14) nmod:poss (china-16, his-15) dobj (wiped-14, china-16) cc (china-16, and-17) dobj (wiped-14, cutlery-18) conj:and (china-16, cutlery-18) case (napkin-21, with-19) nmod:poss (napkin-21, his-20) nmod:with (wiped-14, napkin-21) punct (became-2, .-22) ",cutlery,18,"dobj (wiped-14, cutlery-18) conj:and (china-16, cutlery-18) ",he wiped his china and cutlery with his napkin .,NN,[],wiped-14,wipe,VBD,object,[],[],[],,[],[],[],[],[],[],"[('and', 'china', 16)]",['and'],[china-16],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2006.txt_1.csv,0,0,0,0,unknown,,,,
"gsioutdoors.com GSI Lexan Resin Cutlery Set ( $15 ) Lightweight , easy-to-clean alternative to stainless cutlery from home .","gsioutdoors.com/gsioutdoors.com/NNP GSI/GSI/NNP Lexan/Lexan/NNP Resin/Resin/NNP Cutlery/Cutlery/NNP Set/set/VB -LRB-/-lrb-/-LRB- $/$/$ 15/15/CD -RRB-/-rrb-/-RRB- Lightweight/Lightweight/NNP ,/,/, easy-to-clean/easy-to-clean/JJ alternative/alternative/NN to/to/TO stainless/stainless/JJ cutlery/cutlery/NN from/from/IN home/home/NN ././. ","ROOT (ROOT-0, Set-6) compound (Cutlery-5, gsioutdoors.com-1) compound (Cutlery-5, GSI-2) compound (Cutlery-5, Lexan-3) compound (Cutlery-5, Resin-4) nsubj (Set-6, Cutlery-5) punct (15-9, (-7) dep (15-9, $-8) nsubj (Lightweight-11, 15-9) punct (15-9, )-10) ccomp (Set-6, Lightweight-11) punct (alternative-14, ,-12) amod (alternative-14, easy-to-clean-13) dobj (Lightweight-11, alternative-14) case (cutlery-17, to-15) amod (cutlery-17, stainless-16) nmod:to (alternative-14, cutlery-17) case (home-19, from-18) nmod:from (Lightweight-11, home-19) punct (Set-6, .-20) ",Cutlery,5,"compound (Cutlery-5, gsioutdoors.com-1) compound (Cutlery-5, GSI-2) compound (Cutlery-5, Lexan-3) compound (Cutlery-5, Resin-4) nsubj (Set-6, Cutlery-5) ",gsioutdoors.com GSI Lexan Resin Cutlery Set ( $15 ) Lightweight,NNP,[],Set-6,set,VB,subject,[],[],[],,[],[],[],[],[],[],[],[],[],[],"['gsioutdoors.com', 'GSI', 'Lexan', 'Resin']",[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2007.txt_1.csv,0,0,0,0,unknown,,,,
"gsioutdoors.com GSI Lexan Resin Cutlery Set ( $15 ) Lightweight , easy-to-clean alternative to stainless cutlery from home .","gsioutdoors.com/gsioutdoors.com/NNP GSI/GSI/NNP Lexan/Lexan/NNP Resin/Resin/NNP Cutlery/Cutlery/NNP Set/set/VB -LRB-/-lrb-/-LRB- $/$/$ 15/15/CD -RRB-/-rrb-/-RRB- Lightweight/Lightweight/NNP ,/,/, easy-to-clean/easy-to-clean/JJ alternative/alternative/NN to/to/TO stainless/stainless/JJ cutlery/cutlery/NN from/from/IN home/home/NN ././. ","ROOT (ROOT-0, Set-6) compound (Cutlery-5, gsioutdoors.com-1) compound (Cutlery-5, GSI-2) compound (Cutlery-5, Lexan-3) compound (Cutlery-5, Resin-4) nsubj (Set-6, Cutlery-5) punct (15-9, (-7) dep (15-9, $-8) nsubj (Lightweight-11, 15-9) punct (15-9, )-10) ccomp (Set-6, Lightweight-11) punct (alternative-14, ,-12) amod (alternative-14, easy-to-clean-13) dobj (Lightweight-11, alternative-14) case (cutlery-17, to-15) amod (cutlery-17, stainless-16) nmod:to (alternative-14, cutlery-17) case (home-19, from-18) nmod:from (Lightweight-11, home-19) punct (Set-6, .-20) ",cutlery,17,"case (cutlery-17, to-15) amod (cutlery-17, stainless-16) nmod:to (alternative-14, cutlery-17) ",easy-to-clean alternative to stainless cutlery from home .,NN,[],,,,,[],[],[],,"[('to', 'alternative', 14)]",['to'],[],['alternative'],[],[],[],[],[],[],[],['stainless'],[0.011666666666666665],[0.024375],[0.028333333333333335],[0.003333333333333333],[0.019166666666666665],[0.0025],[0.035416666666666666],[0.0075],[0.0125],[0.07],[0.7437500000000001],[0.029583333333333336],[0.011875],[],[],[],['to'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2007.txt_1.csv,0,0,0,0,unknown,,,,
"Flashing low-maintenance flair , her cutlery is stainless steel . ''","Flashing/flash/VBG low-maintenance/low-maintenance/JJ flair/flair/NN ,/,/, her/she/PRP$ cutlery/cutlery/NN is/be/VBZ stainless/stainless/JJ steel/steel/NN ././. ''/''/'' ","ROOT (ROOT-0, steel-9) advcl (steel-9, Flashing-1) amod (flair-3, low-maintenance-2) dobj (Flashing-1, flair-3) punct (steel-9, ,-4) nmod:poss (cutlery-6, her-5) nsubj (steel-9, cutlery-6) cop (steel-9, is-7) amod (steel-9, stainless-8) punct (steel-9, .-10) punct (steel-9, ''-11) ",cutlery,6,"nmod:poss (cutlery-6, her-5) nsubj (steel-9, cutlery-6) ","Flashing low-maintenance flair , her cutlery is stainless steel . ''",NN,[],is-7,,VBZ,CopSubject,[],[],[],NN,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['her'],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2007.txt_3.csv,0,0,0,0,unknown,,,,
"Also , drawer inserts make it easier to put plates and cutlery away .","Also/also/RB ,/,/, drawer/drawer/NN inserts/insert/NNS make/make/VBP it/it/PRP easier/easier/JJR to/to/TO put/put/VB plates/plate/NNS and/and/CC cutlery/cutlery/NN away/away/RB ././. ","ROOT (ROOT-0, make-5) advmod (make-5, Also-1) punct (make-5, ,-2) compound (inserts-4, drawer-3) nsubj (make-5, inserts-4) nsubj (easier-7, it-6) nsubj:xsubj (put-9, it-6) xcomp (make-5, easier-7) mark (put-9, to-8) xcomp (easier-7, put-9) dobj (put-9, plates-10) cc (plates-10, and-11) dobj (put-9, cutlery-12) conj:and (plates-10, cutlery-12) advmod (put-9, away-13) punct (make-5, .-14) ",cutlery,12,"dobj (put-9, cutlery-12) conj:and (plates-10, cutlery-12) ",easier to put plates and cutlery away .,NN,[],put-9,put,VB,object,['away'],[],[],,[],[],[],[],[],[],"[('and', 'plates', 10)]",['and'],[plates-10],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2008.txt_1.csv,0,0,0,0,unknown,,,,
"-- K.L. , Wyndmoor , Pennsylvania What it is : MOTHER-OF-PEARL FRUIT SET During the Victorian era , table settings were quite formal , with distinctive flatware or cutlery for each course .","--/--/: K.L./K.L./NNP ,/,/, Wyndmoor/Wyndmoor/NNP ,/,/, Pennsylvania/Pennsylvania/NNP What/what/WP it/it/PRP is/be/VBZ :/:/: MOTHER-OF-PEARL/mother-of-pearl/NN FRUIT/fruit/NN SET/SET/NNP During/during/IN the/the/DT Victorian/victorian/JJ era/era/NN ,/,/, table/table/NN settings/setting/NNS were/be/VBD quite/quite/RB formal/formal/JJ ,/,/, with/with/IN distinctive/distinctive/JJ flatware/flatware/NN or/or/CC cutlery/cutlery/NN for/for/IN each/each/DT course/course/NN ././. ","ROOT (ROOT-0, Pennsylvania-6) punct (Pennsylvania-6, ---1) compound (Pennsylvania-6, K.L.-2) punct (Pennsylvania-6, ,-3) appos (Pennsylvania-6, Wyndmoor-4) punct (Pennsylvania-6, ,-5) dobj (is-9, Pennsylvania-6) ref (Pennsylvania-6, What-7) nsubj (is-9, it-8) acl:relcl (Pennsylvania-6, is-9) punct (is-9, :-10) compound (SET-13, MOTHER-OF-PEARL-11) compound (SET-13, FRUIT-12) dobj (is-9, SET-13) case (era-17, During-14) det (era-17, the-15) amod (era-17, Victorian-16) nmod:during (formal-23, era-17) punct (formal-23, ,-18) compound (settings-20, table-19) nsubj (formal-23, settings-20) cop (formal-23, were-21) advmod (formal-23, quite-22) acl:relcl (SET-13, formal-23) punct (formal-23, ,-24) case (flatware-27, with-25) amod (flatware-27, distinctive-26) nmod:with (formal-23, flatware-27) cc (flatware-27, or-28) nmod:with (formal-23, cutlery-29) conj:or (flatware-27, cutlery-29) case (course-32, for-30) det (course-32, each-31) nmod:for (flatware-27, course-32) punct (Pennsylvania-6, .-33) ",cutlery,29,"nmod:with (formal-23, cutlery-29) conj:or (flatware-27, cutlery-29) ",", with distinctive flatware or cutlery for each course .",NN,[],,,,,[],[],[],,"[('with', 'formal', 23)]",['with'],[],['formal'],[],[],"[('or', 'flatware', 27)]",['or'],[flatware-27],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_1.csv,0,0,0,0,unknown,,,,
"It 's hard to type when your golden goofball is bounding from room to room , devouring loaves of bread , plastic cutlery , magazines , and books .","It/it/PRP 's/be/VBZ hard/hard/JJ to/to/TO type/type/NN when/when/WRB your/you/PRP$ golden/golden/JJ goofball/goofball/NN is/be/VBZ bounding/bound/VBG from/from/IN room/room/NN to/to/TO room/room/NN ,/,/, devouring/devour/VBG loaves/loaf/NNS of/of/IN bread/bread/NN ,/,/, plastic/plastic/NN cutlery/cutlery/NN ,/,/, magazines/magazine/NNS ,/,/, and/and/CC books/book/NNS ././. ","ROOT (ROOT-0, hard-3) nsubj (hard-3, It-1) cop (hard-3, 's-2) case (type-5, to-4) nmod:to (hard-3, type-5) advmod (bounding-11, when-6) nmod:poss (goofball-9, your-7) amod (goofball-9, golden-8) nsubj (bounding-11, goofball-9) aux (bounding-11, is-10) advcl (hard-3, bounding-11) case (room-13, from-12) nmod:from (bounding-11, room-13) case (room-15, to-14) nmod:to (bounding-11, room-15) punct (bounding-11, ,-16) advcl (bounding-11, devouring-17) dobj (devouring-17, loaves-18) case (bread-20, of-19) nmod:of (loaves-18, bread-20) punct (bread-20, ,-21) compound (cutlery-23, plastic-22) nmod:of (loaves-18, cutlery-23) conj:and (bread-20, cutlery-23) punct (bread-20, ,-24) nmod:of (loaves-18, magazines-25) conj:and (bread-20, magazines-25) punct (bread-20, ,-26) cc (bread-20, and-27) nmod:of (loaves-18, books-28) conj:and (bread-20, books-28) punct (hard-3, .-29) ",cutlery,23,"compound (cutlery-23, plastic-22) nmod:of (loaves-18, cutlery-23) conj:and (bread-20, cutlery-23) ","loaves of bread , plastic cutlery , magazines , and books",NN,[],,,,,[],[],[],,"[('of', 'loaves', 18)]",['of'],[],['loaves'],[],[],"[('and', 'bread', 20)]",['and'],[bread-20],[],['plastic'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2009.txt_2.csv,0,0,0,0,unknown,,,,
FLATWARE Buying vintage -- like this hotel cutlery -- is the ultimate way to recycle .,FLATWARE/FLATWARE/NNP Buying/Buying/NNP vintage/vintage/NN --/--/: like/like/IN this/this/DT hotel/hotel/NN cutlery/cutlery/NN --/--/: is/be/VBZ the/the/DT ultimate/ultimate/JJ way/way/NN to/to/TO recycle/recycle/VB ././. ,"ROOT (ROOT-0, way-13) compound (vintage-3, FLATWARE-1) compound (vintage-3, Buying-2) nsubj (way-13, vintage-3) punct (cutlery-8, ---4) case (cutlery-8, like-5) det (cutlery-8, this-6) compound (cutlery-8, hotel-7) nmod:like (vintage-3, cutlery-8) punct (cutlery-8, ---9) cop (way-13, is-10) det (way-13, the-11) amod (way-13, ultimate-12) mark (recycle-15, to-14) acl:to (way-13, recycle-15) punct (way-13, .-16) ",cutlery,8,"punct (cutlery-8, ---4) case (cutlery-8, like-5) det (cutlery-8, this-6) compound (cutlery-8, hotel-7) nmod:like (vintage-3, cutlery-8) punct (cutlery-8, ---9) ",vintage -- like this hotel cutlery -- is the ultimate way,NN,[],,,,,[],[],[],,"[('like', 'vintage', 3)]",['like'],[],['vintage'],['this'],['demonstrative'],[],[],[],[],['hotel'],[],,,,,,,,,,,,,,[],[],[],['like'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2010.txt_1.csv,0,0,0,0,unknown,this,non-Denumerator,non quantificational,
"PHOTOGRAPHS BY BROOKE SLEZAK Photograph : Last year , this set of bone-handled cutlery went for $75 .","PHOTOGRAPHS/photograph/NNS BY/by/IN BROOKE/BROOKE/NNP SLEZAK/SLEZAK/NNP Photograph/Photograph/NNP :/:/: Last/last/JJ year/year/NN ,/,/, this/this/DT set/set/NN of/of/IN bone-handled/bone-handled/JJ cutlery/cutlery/NN went/go/VBD for/for/IN $/$/$ 75/75/CD ././. ","ROOT (ROOT-0, went-15) nsubj (went-15, PHOTOGRAPHS-1) case (Photograph-5, BY-2) compound (Photograph-5, BROOKE-3) compound (Photograph-5, SLEZAK-4) nmod:by (PHOTOGRAPHS-1, Photograph-5) punct (Photograph-5, :-6) amod (year-8, Last-7) dep (Photograph-5, year-8) punct (year-8, ,-9) det (set-11, this-10) appos (year-8, set-11) case (cutlery-14, of-12) amod (cutlery-14, bone-handled-13) nmod:of (set-11, cutlery-14) case (75-18, for-16) dep (75-18, $-17) nmod:for (went-15, 75-18) punct (went-15, .-19) ",cutlery,14,"case (cutlery-14, of-12) amod (cutlery-14, bone-handled-13) nmod:of (set-11, cutlery-14) ",", this set of bone-handled cutlery went for $75 .",NN,[],,,,,[],[],[],,"[('of', 'set', 11)]",['of'],[],['set'],[],[],[],[],[],[],[],['bone-handled'],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2010.txt_1.csv,0,0,0,0,unknown,,,,
"These will put an edge on nearly anything , and since they use water ( not oil ) as the cutting lubricant , they eliminate the risk of leaving behind petroleum oil residue on your kitchen cutlery .","These/these/DT will/will/MD put/put/VB an/a/DT edge/edge/NN on/on/IN nearly/nearly/RB anything/anything/NN ,/,/, and/and/CC since/since/IN they/they/PRP use/use/VBP water/water/NN -LRB-/-lrb-/-LRB- not/not/RB oil/oil/NN -RRB-/-rrb-/-RRB- as/as/IN the/the/DT cutting/cut/VBG lubricant/lubricant/NN ,/,/, they/they/PRP eliminate/eliminate/VBP the/the/DT risk/risk/NN of/of/IN leaving/leave/VBG behind/behind/IN petroleum/petroleum/NN oil/oil/NN residue/residue/NN on/on/IN your/you/PRP$ kitchen/kitchen/NN cutlery/cutlery/NN ././. ","ROOT (ROOT-0, put-3) nsubj (put-3, These-1) aux (put-3, will-2) det (edge-5, an-4) dobj (put-3, edge-5) case (anything-8, on-6) advmod (anything-8, nearly-7) nmod:on (put-3, anything-8) punct (put-3, ,-9) cc (put-3, and-10) mark (use-13, since-11) nsubj (use-13, they-12) advcl:since (eliminate-25, use-13) dobj (use-13, water-14) punct (oil-17, (-15) neg (oil-17, not-16) appos (water-14, oil-17) punct (oil-17, )-18) case (lubricant-22, as-19) det (lubricant-22, the-20) amod (lubricant-22, cutting-21) nmod:as (water-14, lubricant-22) punct (eliminate-25, ,-23) nsubj (eliminate-25, they-24) conj:and (put-3, eliminate-25) det (risk-27, the-26) dobj (eliminate-25, risk-27) mark (leaving-29, of-28) acl:of (risk-27, leaving-29) case (residue-33, behind-30) compound (residue-33, petroleum-31) compound (residue-33, oil-32) nmod:behind (leaving-29, residue-33) case (cutlery-37, on-34) nmod:poss (cutlery-37, your-35) compound (cutlery-37, kitchen-36) nmod:on (residue-33, cutlery-37) punct (put-3, .-38) ",cutlery,37,"case (cutlery-37, on-34) nmod:poss (cutlery-37, your-35) compound (cutlery-37, kitchen-36) nmod:on (residue-33, cutlery-37) ",oil residue on your kitchen cutlery .,NN,[],,,,,[],[],[],,"[('on', 'residue', 33)]",['on'],[],['residue'],[],[],[],[],[],[],['kitchen'],[],,,,,,,,,,,,,,['your'],[],[],['on'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2010.txt_1.csv,0,0,0,0,unknown,,,,
"He balances a cache of butter knives on a thin ledge above , so that a cascade of cutlery will rain down on any would-be marauders .","He/he/PRP balances/balance/VBZ a/a/DT cache/cache/NN of/of/IN butter/butter/NN knives/knife/NNS on/on/IN a/a/DT thin/thin/JJ ledge/ledge/NN above/above/IN ,/,/, so/so/IN that/that/IN a/a/DT cascade/cascade/NN of/of/IN cutlery/cutlery/NN will/will/MD rain/rain/VB down/down/RP on/on/IN any/any/DT would-be/would-be/JJ marauders/marauder/NNS ././. ","ROOT (ROOT-0, balances-2) nsubj (balances-2, He-1) det (cache-4, a-3) dobj (balances-2, cache-4) case (knives-7, of-5) compound (knives-7, butter-6) nmod:of (cache-4, knives-7) case (ledge-11, on-8) det (ledge-11, a-9) amod (ledge-11, thin-10) nmod:on (knives-7, ledge-11) nmod (balances-2, above-12) punct (balances-2, ,-13) mark (rain-21, so-14) mwe (so-14, that-15) det (cascade-17, a-16) nsubj (rain-21, cascade-17) case (cutlery-19, of-18) nmod:of (cascade-17, cutlery-19) aux (rain-21, will-20) advcl:so_that (balances-2, rain-21) compound:prt (rain-21, down-22) case (marauders-26, on-23) det (marauders-26, any-24) amod (marauders-26, would-be-25) nmod:on (rain-21, marauders-26) punct (balances-2, .-27) ",cutlery,19,"case (cutlery-19, of-18) nmod:of (cascade-17, cutlery-19) ",so that a cascade of cutlery will rain down on any,NN,[],,,,,[],[],[],,"[('of', 'cascade', 17)]",['of'],[],['cascade'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2010.txt_2.csv,0,0,0,0,unknown,,,,
"Most restaurants provide their own cutlery these days , even in Brooklyn .","Most/most/JJS restaurants/restaurant/NNS provide/provide/VBP their/they/PRP$ own/own/JJ cutlery/cutlery/NN these/these/DT days/day/NNS ,/,/, even/even/RB in/in/IN Brooklyn/Brooklyn/NNP ././. ","ROOT (ROOT-0, provide-3) amod (restaurants-2, Most-1) nsubj (provide-3, restaurants-2) nmod:poss (cutlery-6, their-4) amod (cutlery-6, own-5) dobj (provide-3, cutlery-6) det (days-8, these-7) nmod:tmod (provide-3, days-8) punct (provide-3, ,-9) advmod (Brooklyn-12, even-10) case (Brooklyn-12, in-11) dep (provide-3, Brooklyn-12) punct (provide-3, .-13) ",cutlery,6,"nmod:poss (cutlery-6, their-4) amod (cutlery-6, own-5) dobj (provide-3, cutlery-6) ","Most restaurants provide their own cutlery these days , even in",NN,[],provide-3,provide,VBP,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['own'],[0.055],[0.05920833333333333],[0.06],[0.0175],[0.13383333333333333],[0.0225],[0.025],[0.1725],[0.14125],[0.06079166666666666],[0.091375],[0.16104166666666667],[0.0],['their'],[],[],[],[],[],[],[],[],[],singular,linked,plural,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2010.txt_2.csv,0,0,0,0,unknown,,,,
"Let dry for two hours , add a second coat , then let dry again before inserting the cutlery .","Let/let/VB dry/dry/JJ for/for/IN two/two/CD hours/hour/NNS ,/,/, add/add/VB a/a/DT second/second/JJ coat/coat/NN ,/,/, then/then/RB let/let/VB dry/dry/JJ again/again/RB before/before/IN inserting/insert/VBG the/the/DT cutlery/cutlery/NN ././. ","ROOT (ROOT-0, Let-1) xcomp (Let-1, dry-2) case (hours-5, for-3) nummod (hours-5, two-4) nmod:for (Let-1, hours-5) punct (Let-1, ,-6) dep (Let-1, add-7) det (coat-10, a-8) amod (coat-10, second-9) dobj (add-7, coat-10) punct (Let-1, ,-11) advmod (let-13, then-12) dep (Let-1, let-13) dobj (let-13, dry-14) advmod (let-13, again-15) mark (inserting-17, before-16) advcl:before (let-13, inserting-17) det (cutlery-19, the-18) dobj (inserting-17, cutlery-19) punct (Let-1, .-20) ",cutlery,19,"det (cutlery-19, the-18) dobj (inserting-17, cutlery-19) ",dry again before inserting the cutlery .,NN,[],inserting-17,insert,VBG,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],before,singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2011.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"4 FONTVIEILLE FLEA MARKET * Juxtaposed against Monaco 's luxe boutiques , this small Saturday morning market of old books , cutlery , and knickknacks is fun to sift through before settling into one of the busy cafs along Fontvieille 's port .","4/4/CD FONTVIEILLE/FONTVIEILLE/NNP FLEA/FLEA/NNP MARKET/MARKET/NNP */*/SYM Juxtaposed/juxtapose/VBN against/against/IN Monaco/Monaco/NNP 's/'s/POS luxe/luxe/NN boutiques/boutique/NNS ,/,/, this/this/DT small/small/JJ Saturday/Saturday/NNP morning/morning/NN market/market/NN of/of/IN old/old/JJ books/book/NNS ,/,/, cutlery/cutlery/NN ,/,/, and/and/CC knickknacks/knickknack/NNS is/be/VBZ fun/fun/NN to/to/TO sift/sift/VB through/through/IN before/before/IN settling/settle/VBG into/into/IN one/one/CD of/of/IN the/the/DT busy/busy/JJ cafs/caf/NNS along/along/IN Fontvieille/Fontvieille/NNP 's/'s/POS port/port/NN ././. ","ROOT (ROOT-0, fun-27) nsubj (fun-27, 4-1) compound (MARKET-4, FONTVIEILLE-2) compound (MARKET-4, FLEA-3) nmod (4-1, MARKET-4) dep (MARKET-4, *-5) dep (market-17, Juxtaposed-6) case (boutiques-11, against-7) nmod:poss (boutiques-11, Monaco-8) case (Monaco-8, 's-9) compound (boutiques-11, luxe-10) nmod:against (Juxtaposed-6, boutiques-11) punct (market-17, ,-12) det (market-17, this-13) amod (market-17, small-14) compound (market-17, Saturday-15) compound (market-17, morning-16) dep (MARKET-4, market-17) case (books-20, of-18) amod (books-20, old-19) nmod:of (market-17, books-20) punct (books-20, ,-21) nmod:of (market-17, cutlery-22) conj:and (books-20, cutlery-22) punct (books-20, ,-23) cc (books-20, and-24) nmod:of (market-17, knickknacks-25) conj:and (books-20, knickknacks-25) cop (fun-27, is-26) mark (sift-29, to-28) acl:to (fun-27, sift-29) case (settling-32, through-30) mark (settling-32, before-31) dep (sift-29, settling-32) case (one-34, into-33) det:qmod (cafs-38, one-34) mwe (one-34, of-35) det (cafs-38, the-36) amod (cafs-38, busy-37) nmod (settling-32, cafs-38) case (port-42, along-39) nmod:poss (port-42, Fontvieille-40) case (Fontvieille-40, 's-41) nmod:along (cafs-38, port-42) punct (fun-27, .-43) ",cutlery,22,"nmod:of (market-17, cutlery-22) conj:and (books-20, cutlery-22) ","market of old books , cutlery , and knickknacks is fun",NN,[],,,,,[],[],[],,"[('of', 'market', 17)]",['of'],[],['market'],[],[],"[('and', 'books', 20)]",['and'],[books-20],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2011.txt_2.csv,0,0,0,0,unknown,,,,
"Another engraving -- only legible under a magnifying glass -- tells us the pair was made by the Massachusetts silversmith Webster &; Co. , using blades imported from Solingen , Germany , a town known for cutlery manufacturing .","Another/another/DT engraving/engrave/VBG --/--/: only/only/RB legible/legible/JJ under/under/IN a/a/DT magnifying/magnifying/JJ glass/glass/NN --/--/: tells/tell/VBZ us/we/PRP the/the/DT pair/pair/NN was/be/VBD made/make/VBN by/by/IN the/the/DT Massachusetts/Massachusetts/NNP silversmith/silversmith/NN Webster/Webster/NNP &/&/CC ;/;/: Co./Co./NNP ,/,/, using/use/VBG blades/blade/NNS imported/import/VBN from/from/IN Solingen/Solingen/NNP ,/,/, Germany/Germany/NNP ,/,/, a/a/DT town/town/NN known/know/VBN for/for/IN cutlery/cutlery/NN manufacturing/manufacturing/NN ././. ","ROOT (ROOT-0, tells-11) nsubj (tells-11, Another-1) amod (Another-1, engraving-2) punct (legible-5, ---3) advmod (legible-5, only-4) dep (Another-1, legible-5) case (glass-9, under-6) det (glass-9, a-7) amod (glass-9, magnifying-8) nmod:under (legible-5, glass-9) punct (legible-5, ---10) iobj (tells-11, us-12) det (pair-14, the-13) dobj (tells-11, pair-14) auxpass (made-16, was-15) acl:relcl (pair-14, made-16) case (Webster-21, by-17) det (Webster-21, the-18) compound (Webster-21, Massachusetts-19) compound (Webster-21, silversmith-20) nmod:agent (made-16, Webster-21) nsubjpass (made-16, &-22) punct (tells-11, ;-23) parataxis (tells-11, Co.-24) punct (Co.-24, ,-25) acl (Co.-24, using-26) dobj (using-26, blades-27) acl (blades-27, imported-28) case (Germany-32, from-29) compound (Germany-32, Solingen-30) punct (Germany-32, ,-31) nmod:from (imported-28, Germany-32) punct (Germany-32, ,-33) det (town-35, a-34) appos (Germany-32, town-35) acl (town-35, known-36) case (manufacturing-39, for-37) compound (manufacturing-39, cutlery-38) nmod:for (known-36, manufacturing-39) punct (tells-11, .-40) ",cutlery,38,"compound (manufacturing-39, cutlery-38) ",a town known for cutlery manufacturing .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['manufacturing'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2012.txt_1.csv,0,0,0,0,unknown,,,,
