Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"Sir , if you sensibly deployed this electronic tracking system , you could keep complete , real-time records of all your merchandise .","Sir/Sir/NNP ,/,/, if/if/IN you/you/PRP sensibly/sensibly/RB deployed/deploy/VBD this/this/DT electronic/electronic/JJ tracking/tracking/NN system/system/NN ,/,/, you/you/PRP could/could/MD keep/keep/VB complete/complete/JJ ,/,/, real-time/real-time/JJ records/record/NNS of/of/IN all/all/DT your/you/PRP$ merchandise/merchandise/NN ././. ","ROOT (ROOT-0, keep-14) nsubj (keep-14, Sir-1) punct (keep-14, ,-2) mark (deployed-6, if-3) nsubj (deployed-6, you-4) advmod (deployed-6, sensibly-5) advcl:if (keep-14, deployed-6) det (system-10, this-7) amod (system-10, electronic-8) compound (system-10, tracking-9) dobj (deployed-6, system-10) punct (keep-14, ,-11) nsubj (keep-14, you-12) aux (keep-14, could-13) amod (records-18, complete-15) punct (records-18, ,-16) amod (records-18, real-time-17) dobj (keep-14, records-18) case (merchandise-22, of-19) det:predet (merchandise-22, all-20) nmod:poss (merchandise-22, your-21) nmod:of (records-18, merchandise-22) punct (keep-14, .-23) ",merchandise,22,"case (merchandise-22, of-19) det:predet (merchandise-22, all-20) nmod:poss (merchandise-22, your-21) nmod:of (records-18, merchandise-22) ",real-time records of all your merchandise .,NN,[],,,,,[],[],[],,"[('of', 'records', 18)]",['of'],[],['records'],['all'],['quantifier'],[],[],[],[],[],[],,,,,,,,,,,,,,['your'],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_2.csv,0,0,0,0,unknown,,,,
"She brushed it back with one hand , and then gazed around at a new display of merchandise .","She/she/PRP brushed/brush/VBD it/it/PRP back/back/RP with/with/IN one/one/CD hand/hand/NN ,/,/, and/and/CC then/then/RB gazed/gaze/VBD around/around/RB at/at/IN a/a/DT new/new/JJ display/display/NN of/of/IN merchandise/merchandise/NN ././. ","ROOT (ROOT-0, brushed-2) nsubj (brushed-2, She-1) nsubj (gazed-11, She-1) dobj (brushed-2, it-3) compound:prt (brushed-2, back-4) case (hand-7, with-5) nummod (hand-7, one-6) nmod:with (brushed-2, hand-7) punct (brushed-2, ,-8) cc (brushed-2, and-9) advmod (gazed-11, then-10) conj:and (brushed-2, gazed-11) advmod (gazed-11, around-12) case (display-16, at-13) det (display-16, a-14) amod (display-16, new-15) nmod:at (gazed-11, display-16) case (merchandise-18, of-17) nmod:of (display-16, merchandise-18) punct (brushed-2, .-19) ",merchandise,18,"case (merchandise-18, of-17) nmod:of (display-16, merchandise-18) ",at a new display of merchandise .,NN,[],,,,,[],[],[],,"[('of', 'display', 16)]",['of'],[],['display'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2007.txt_2.csv,0,0,0,0,unknown,,,,
"// '' On the contrary.You were apprehended crawling out of a broken window of a storeroom of a locked store , with an estimated six thousand dollars ' worth of merchandise in your possession . ''","////: ////: ''/''/'' On/on/IN the/the/DT contrary.You/contrary.you/NN were/be/VBD apprehended/apprehend/VBN crawling/crawl/VBG out/out/IN of/of/IN a/a/DT broken/broken/JJ window/window/NN of/of/IN a/a/DT storeroom/storeroom/NN of/of/IN a/a/DT locked/lock/VBN store/store/NN ,/,/, with/with/IN an/a/DT estimated/estimate/VBN six/six/CD thousand/thousand/CD dollars/dollar/NNS '/'/POS worth/worth/NN of/of/IN merchandise/merchandise/NN in/in/IN your/you/PRP$ possession/possession/NN ././. ''/''/'' ","ROOT (ROOT-0, apprehended-8) punct (apprehended-8, /-1) nsubjpass (apprehended-8, /-2) punct (/-2, ''-3) amod (contrary.You-6, On-4) det (contrary.You-6, the-5) dep (/-2, contrary.You-6) auxpass (apprehended-8, were-7) xcomp (apprehended-8, crawling-9) compound:prt (crawling-9, out-10) case (window-14, of-11) det (window-14, a-12) amod (window-14, broken-13) nmod:of (crawling-9, window-14) case (storeroom-17, of-15) det (storeroom-17, a-16) nmod:of (window-14, storeroom-17) case (store-21, of-18) det (store-21, a-19) amod (store-21, locked-20) nmod:of (storeroom-17, store-21) punct (apprehended-8, ,-22) case (thousand-27, with-23) det (thousand-27, an-24) amod (thousand-27, estimated-25) compound (thousand-27, six-26) nmod:with (apprehended-8, thousand-27) nmod:poss (worth-30, dollars-28) case (dollars-28, '-29) nmod:of (thousand-27, worth-30) case (worth-30, of-31) dep (worth-30, merchandise-32) case (possession-35, in-33) nmod:poss (possession-35, your-34) nmod:in (merchandise-32, possession-35) punct (apprehended-8, .-36) punct (apprehended-8, ''-37) ",merchandise,32,"dep (worth-30, merchandise-32) nmod:in (merchandise-32, possession-35) ",dollars ' worth of merchandise in your possession . '',NN,[],,,,,[],[],[],,"[('in', 'possession', 35)]",['in'],['possession'],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2008.txt_1.csv,0,0,0,0,unknown,,,,
Americans took no pride in their merchandise .,Americans/Americans/NNPS took/take/VBD no/no/DT pride/pride/NN in/in/IN their/they/PRP$ merchandise/merchandise/NN ././. ,"ROOT (ROOT-0, took-2) nsubj (took-2, Americans-1) neg (pride-4, no-3) dobj (took-2, pride-4) case (merchandise-7, in-5) nmod:poss (merchandise-7, their-6) nmod:in (took-2, merchandise-7) punct (took-2, .-8) ",merchandise,7,"case (merchandise-7, in-5) nmod:poss (merchandise-7, their-6) nmod:in (took-2, merchandise-7) ",took no pride in their merchandise .,NN,[],,,,,[],[],[],,"[('in', 'took', 2)]",['in'],[],['took'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['their'],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2008.txt_1.csv,0,0,0,0,unknown,,,,
"Dolly says , her hand displaying her ankle like merchandise .","Dolly/Dolly/NNP says/say/VBZ ,/,/, her/she/PRP$ hand/hand/NN displaying/display/VBG her/she/PRP$ ankle/ankle/NN like/like/IN merchandise/merchandise/NN ././. ","ROOT (ROOT-0, says-2) nsubj (says-2, Dolly-1) punct (says-2, ,-3) nmod:poss (hand-5, her-4) nsubj (displaying-6, hand-5) dep (says-2, displaying-6) nmod:poss (ankle-8, her-7) dobj (displaying-6, ankle-8) case (merchandise-10, like-9) nmod:like (displaying-6, merchandise-10) punct (says-2, .-11) ",merchandise,10,"case (merchandise-10, like-9) nmod:like (displaying-6, merchandise-10) ",hand displaying her ankle like merchandise .,NN,[],,,,,[],[],[],,"[('like', 'displaying', 6)]",['like'],[],['displaying'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['like'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2008.txt_1.csv,0,0,0,0,unknown,,,,
"Comped meals , '' donations '' of merchandise by grateful civilians .","Comped/comp/VBN meals/meal/NNS ,/,/, ''/''/'' donations/donation/NNS ''/''/'' of/of/IN merchandise/merchandise/NN by/by/IN grateful/grateful/JJ civilians/civilian/NNS ././. ","ROOT (ROOT-0, Comped-1) dobj (Comped-1, meals-2) punct (meals-2, ,-3) punct (meals-2, ''-4) dep (meals-2, donations-5) punct (donations-5, ''-6) case (merchandise-8, of-7) nmod:of (donations-5, merchandise-8) case (civilians-11, by-9) amod (civilians-11, grateful-10) nmod:by (Comped-1, civilians-11) punct (Comped-1, .-12) ",merchandise,8,"case (merchandise-8, of-7) nmod:of (donations-5, merchandise-8) ",", '' donations '' of merchandise by grateful civilians .",NN,[],,,,,[],[],[],,"[('of', 'donations', 5)]",['of'],[],['donations'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"It 's the Lord Mayor 's men that dominate the movement of stolen merchandise on the river , and in the back of the sculler , behind my seat , I can see a nasty set of long gaffs and hooks , these for retrieving goods thrown from ships , these for cadging fish from passing smacks when traffic is tight .","It/it/PRP 's/be/VBZ the/the/DT Lord/Lord/NNP Mayor/Mayor/NNP 's/'s/POS men/man/NNS that/that/IN dominate/dominate/VBP the/the/DT movement/movement/NN of/of/IN stolen/steal/VBN merchandise/merchandise/NN on/on/IN the/the/DT river/river/NN ,/,/, and/and/CC in/in/IN the/the/DT back/back/NN of/of/IN the/the/DT sculler/sculler/NN ,/,/, behind/behind/IN my/my/PRP$ seat/seat/NN ,/,/, I/I/PRP can/can/MD see/see/VB a/a/DT nasty/nasty/JJ set/set/NN of/of/IN long/long/JJ gaffs/gaff/NNS and/and/CC hooks/hook/NNS ,/,/, these/these/DT for/for/IN retrieving/retrieve/VBG goods/goods/NNS thrown/throw/VBN from/from/IN ships/ship/NNS ,/,/, these/these/DT for/for/IN cadging/cadge/VBG fish/fish/NN from/from/IN passing/pass/VBG smacks/smack/VBZ when/when/WRB traffic/traffic/NN is/be/VBZ tight/tight/JJ ././. ","ROOT (ROOT-0, men-7) nsubj (men-7, It-1) cop (men-7, 's-2) det (Mayor-5, the-3) compound (Mayor-5, Lord-4) nmod:poss (men-7, Mayor-5) case (Mayor-5, 's-6) nsubj (dominate-9, that-8) ccomp (men-7, dominate-9) det (movement-11, the-10) dobj (dominate-9, movement-11) case (merchandise-14, of-12) amod (merchandise-14, stolen-13) nmod:of (movement-11, merchandise-14) case (river-17, on-15) det (river-17, the-16) nmod:on (merchandise-14, river-17) punct (men-7, ,-18) cc (men-7, and-19) case (back-22, in-20) det (back-22, the-21) nmod:in (smacks-57, back-22) case (sculler-25, of-23) det (sculler-25, the-24) nmod:of (back-22, sculler-25) punct (back-22, ,-26) case (seat-29, behind-27) nmod:poss (seat-29, my-28) nmod:behind (back-22, seat-29) punct (see-33, ,-30) nsubj (see-33, I-31) aux (see-33, can-32) parataxis (smacks-57, see-33) det (set-36, a-34) amod (set-36, nasty-35) dobj (see-33, set-36) case (gaffs-39, of-37) amod (gaffs-39, long-38) nmod:of (set-36, gaffs-39) cc (gaffs-39, and-40) nmod:of (set-36, hooks-41) conj:and (gaffs-39, hooks-41) punct (see-33, ,-42) nsubj (smacks-57, these-43) case (goods-46, for-44) amod (goods-46, retrieving-45) nmod:for (these-43, goods-46) acl (goods-46, thrown-47) case (ships-49, from-48) nmod:from (thrown-47, ships-49) punct (ships-49, ,-50) appos (ships-49, these-51) mark (cadging-53, for-52) acl:for (these-51, cadging-53) dobj (cadging-53, fish-54) mark (passing-56, from-55) advcl:from (cadging-53, passing-56) conj:and (men-7, smacks-57) advmod (tight-61, when-58) nsubj (tight-61, traffic-59) cop (tight-61, is-60) advcl (smacks-57, tight-61) punct (men-7, .-62) ",merchandise,14,"case (merchandise-14, of-12) amod (merchandise-14, stolen-13) nmod:of (movement-11, merchandise-14) nmod:on (merchandise-14, river-17) ","dominate the movement of stolen merchandise on the river , and",NN,[],,,,,[],[],[],,"[('of', 'movement', 11), ('on', 'river', 17)]","['of', 'on']",['river'],['movement'],[],[],[],[],[],[],[],['stolen'],[0.060125000000000005],[0.125],[0.15],[0.071875],[0.09],[0.046],[0.0475],[0.05],[0.0175],[0.09],[0.10175000000000001],[0.12275],[0.0275],[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"The storekeepers he passed were beginning to close for the night , taking in the merchandise hanging out on poles for display .","The/the/DT storekeepers/storekeeper/NNS he/he/PRP passed/pass/VBD were/be/VBD beginning/begin/VBG to/to/TO close/close/VB for/for/IN the/the/DT night/night/NN ,/,/, taking/take/VBG in/in/IN the/the/DT merchandise/merchandise/NN hanging/hang/VBG out/out/RP on/on/IN poles/pole/NNS for/for/IN display/display/NN ././. ","ROOT (ROOT-0, beginning-6) det (storekeepers-2, The-1) nsubj (beginning-6, storekeepers-2) nsubj:xsubj (close-8, storekeepers-2) nsubj (passed-4, he-3) acl:relcl (storekeepers-2, passed-4) aux (beginning-6, were-5) mark (close-8, to-7) xcomp (beginning-6, close-8) case (night-11, for-9) det (night-11, the-10) nmod:for (close-8, night-11) punct (close-8, ,-12) xcomp (close-8, taking-13) case (merchandise-16, in-14) det (merchandise-16, the-15) nmod:in (taking-13, merchandise-16) acl (merchandise-16, hanging-17) compound:prt (hanging-17, out-18) case (poles-20, on-19) nmod:on (hanging-17, poles-20) case (display-22, for-21) nmod:for (poles-20, display-22) punct (beginning-6, .-23) ",merchandise,16,"case (merchandise-16, in-14) det (merchandise-16, the-15) nmod:in (taking-13, merchandise-16) acl (merchandise-16, hanging-17) ","night , taking in the merchandise hanging out on poles for",NN,[],,,,,[],[],[],,"[('in', 'taking', 13)]",['in'],[],['taking'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"In the darkness beyond it , Nathan could see a closed wooden double door , just large enough for bringing in merchandise .","In/in/IN the/the/DT darkness/darkness/NN beyond/beyond/IN it/it/PRP ,/,/, Nathan/Nathan/NNP could/could/MD see/see/VB a/a/DT closed/closed/JJ wooden/wooden/JJ double/double/JJ door/door/NN ,/,/, just/just/RB large/large/JJ enough/enough/RB for/for/IN bringing/bring/VBG in/in/IN merchandise/merchandise/NN ././. ","ROOT (ROOT-0, see-9) case (darkness-3, In-1) det (darkness-3, the-2) nmod:in (see-9, darkness-3) case (it-5, beyond-4) nmod:beyond (darkness-3, it-5) punct (see-9, ,-6) nsubj (see-9, Nathan-7) aux (see-9, could-8) det (door-14, a-10) amod (wooden-12, closed-11) amod (door-14, wooden-12) amod (door-14, double-13) dobj (see-9, door-14) punct (door-14, ,-15) advmod (large-17, just-16) amod (door-14, large-17) advmod (see-9, enough-18) mark (bringing-20, for-19) advcl:for (enough-18, bringing-20) case (merchandise-22, in-21) nmod:in (bringing-20, merchandise-22) punct (see-9, .-23) ",merchandise,22,"case (merchandise-22, in-21) nmod:in (bringing-20, merchandise-22) ",large enough for bringing in merchandise .,NN,[],,,,,[],[],[],,"[('in', 'bringing', 20)]",['in'],[],['bringing'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
The shop owners who were n't involved in the sale of sex-related merchandise were closed and gone for the day before the action really got going .,The/the/DT shop/shop/NN owners/owner/NNS who/who/WP were/be/VBD n't/not/RB involved/involve/VBN in/in/IN the/the/DT sale/sale/NN of/of/IN sex-related/sex-related/JJ merchandise/merchandise/NN were/be/VBD closed/close/VBN and/and/CC gone/go/VBN for/for/IN the/the/DT day/day/NN before/before/IN the/the/DT action/action/NN really/really/RB got/get/VBD going/go/VBG ././. ,"ROOT (ROOT-0, closed-15) det (owners-3, The-1) compound (owners-3, shop-2) nsubjpass (involved-7, owners-3) nsubjpass (closed-15, owners-3) nsubjpass (gone-17, owners-3) ref (owners-3, who-4) auxpass (involved-7, were-5) neg (involved-7, n't-6) acl:relcl (owners-3, involved-7) case (sale-10, in-8) det (sale-10, the-9) nmod:in (involved-7, sale-10) case (merchandise-13, of-11) amod (merchandise-13, sex-related-12) nmod:of (sale-10, merchandise-13) auxpass (closed-15, were-14) cc (closed-15, and-16) conj:and (closed-15, gone-17) case (day-20, for-18) det (day-20, the-19) nmod:for (closed-15, day-20) mark (got-25, before-21) det (action-23, the-22) nsubj (got-25, action-23) advmod (got-25, really-24) advcl:before (closed-15, got-25) xcomp (got-25, going-26) punct (closed-15, .-27) ",merchandise,13,"case (merchandise-13, of-11) amod (merchandise-13, sex-related-12) nmod:of (sale-10, merchandise-13) ",in the sale of sex-related merchandise were closed and gone for,NN,[],,,,,[],[],[],,"[('of', 'sale', 10)]",['of'],[],['sale'],[],[],[],[],[],[],[],['sex-related'],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"He felt he was squandering his allotment of eternity , was spending his days on substandard merchandise .","He/he/PRP felt/feel/VBD he/he/PRP was/be/VBD squandering/squander/VBG his/he/PRP$ allotment/allotment/NN of/of/IN eternity/eternity/NN ,/,/, was/be/VBD spending/spend/VBG his/he/PRP$ days/day/NNS on/on/IN substandard/substandard/JJ merchandise/merchandise/NN ././. ","ROOT (ROOT-0, felt-2) nsubj (felt-2, He-1) nsubj (squandering-5, he-3) aux (squandering-5, was-4) ccomp (felt-2, squandering-5) nmod:poss (allotment-7, his-6) dobj (squandering-5, allotment-7) case (eternity-9, of-8) nmod:of (allotment-7, eternity-9) punct (allotment-7, ,-10) aux (spending-12, was-11) acl:relcl (allotment-7, spending-12) nmod:poss (days-14, his-13) nmod:tmod (spending-12, days-14) case (merchandise-17, on-15) amod (merchandise-17, substandard-16) nmod:on (spending-12, merchandise-17) punct (felt-2, .-18) ",merchandise,17,"case (merchandise-17, on-15) amod (merchandise-17, substandard-16) nmod:on (spending-12, merchandise-17) ",spending his days on substandard merchandise .,NN,[],,,,,[],[],[],,"[('on', 'spending', 12)]",['on'],[],['spending'],[],[],[],[],[],[],[],['substandard'],[0.06666666666666667],[0.015],[0.0225],[0.02],[0.23300595238095237],[0.0225],[0.05],[0.1],[0.0825],[0.0625],[0.18699404761904762],[0.13083333333333333],[0.0075],[],[],[],['on'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"Taking her eyes from the dulled mirror , Eliza scanned the rows of dusty merchandise stretching in every direction like a bad Cubist painting .","Taking/take/VBG her/she/PRP$ eyes/eye/NNS from/from/IN the/the/DT dulled/dull/VBN mirror/mirror/NN ,/,/, Eliza/eliza/NN scanned/scan/VBD the/the/DT rows/row/NNS of/of/IN dusty/dusty/JJ merchandise/merchandise/NN stretching/stretch/VBG in/in/IN every/every/DT direction/direction/NN like/like/IN a/a/DT bad/bad/JJ Cubist/cubist/JJ painting/painting/NN ././. ","ROOT (ROOT-0, scanned-10) advcl (scanned-10, Taking-1) nmod:poss (eyes-3, her-2) dobj (Taking-1, eyes-3) case (mirror-7, from-4) det (mirror-7, the-5) amod (mirror-7, dulled-6) nmod:from (Taking-1, mirror-7) punct (scanned-10, ,-8) nsubj (scanned-10, Eliza-9) det (rows-12, the-11) dobj (scanned-10, rows-12) case (merchandise-15, of-13) amod (merchandise-15, dusty-14) nmod:of (rows-12, merchandise-15) acl (merchandise-15, stretching-16) case (direction-19, in-17) det (direction-19, every-18) nmod:in (stretching-16, direction-19) case (painting-24, like-20) det (painting-24, a-21) amod (painting-24, bad-22) amod (painting-24, Cubist-23) nmod:like (direction-19, painting-24) punct (scanned-10, .-25) ",merchandise,15,"case (merchandise-15, of-13) amod (merchandise-15, dusty-14) nmod:of (rows-12, merchandise-15) acl (merchandise-15, stretching-16) ",scanned the rows of dusty merchandise stretching in every direction like,NN,[],,,,,[],[],[],,"[('of', 'rows', 12)]",['of'],[],['rows'],[],[],[],[],[],[],[],['dusty'],[0.091875],[0.0675],[0.32895833333333335],[0.04583333333333333],[0.03666666666666667],[0.0175],[0.04791666666666666],[0.105],[0.03],[0.0825],[0.02625],[0.08875],[0.03125],[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_1.csv,0,0,0,0,unknown,,,,
"Veronika protested that the mortgage would leave them in penury , but he countered that a Stare Msto address was necessary to attract the clientele that would be interested in - and could afford - the merchandise they would have for sale .","Veronika/Veronika/NNP protested/protest/VBD that/that/IN the/the/DT mortgage/mortgage/NN would/would/MD leave/leave/VB them/they/PRP in/in/IN penury/penury/NN ,/,/, but/but/CC he/he/PRP countered/counter/VBD that/that/IN a/a/DT Stare/Stare/NNP Msto/Msto/NNP address/address/NN was/be/VBD necessary/necessary/JJ to/to/TO attract/attract/VB the/the/DT clientele/clientele/NNS that/that/WDT would/would/MD be/be/VB interested/interested/JJ in/in/IN -/-/: and/and/CC could/could/MD afford/afford/VB -/-/: the/the/DT merchandise/merchandise/NN they/they/PRP would/would/MD have/have/VB for/for/IN sale/sale/NN ././. ","ROOT (ROOT-0, have-40) nsubj (protested-2, Veronika-1) dep (have-40, protested-2) mark (leave-7, that-3) det (mortgage-5, the-4) nsubj (leave-7, mortgage-5) aux (leave-7, would-6) ccomp (protested-2, leave-7) dobj (leave-7, them-8) case (penury-10, in-9) nmod:in (leave-7, penury-10) punct (protested-2, ,-11) cc (protested-2, but-12) nsubj (countered-14, he-13) conj:but (protested-2, countered-14) dep (have-40, countered-14) mark (necessary-21, that-15) det (address-19, a-16) compound (address-19, Stare-17) compound (address-19, Msto-18) nsubj (necessary-21, address-19) nsubj:xsubj (attract-23, address-19) cop (necessary-21, was-20) ccomp (countered-14, necessary-21) mark (attract-23, to-22) xcomp (necessary-21, attract-23) det (clientele-25, the-24) dobj (attract-23, clientele-25) nsubj (interested-29, clientele-25) ref (clientele-25, that-26) aux (interested-29, would-27) cop (interested-29, be-28) acl:relcl (clientele-25, interested-29) case (merchandise-37, in-30) punct (afford-34, --31) cc (afford-34, and-32) aux (afford-34, could-33) dep (merchandise-37, afford-34) punct (afford-34, --35) det (merchandise-37, the-36) nmod:in (interested-29, merchandise-37) nsubj (have-40, they-38) aux (have-40, would-39) case (sale-42, for-41) nmod:for (have-40, sale-42) punct (have-40, .-43) ",merchandise,37,"case (merchandise-37, in-30) dep (merchandise-37, afford-34) det (merchandise-37, the-36) nmod:in (interested-29, merchandise-37) ",and could afford - the merchandise they would have for sale,NN,[],,,,,[],[],[],,"[('in', 'interested', 29)]",['in'],[],['interested'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2009.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
